tur170,Herculie Connop,14/11/2000,TUR,204,R
ita170,Tedie Glenn,8/4/2003,ITA,175,L
srb181,Madison McLugaish,27/6/1992,SRB,206,R
cmr190,Auberon Baudet,31/3/2001,CMR,172,L
slo161,Hortensia Agates,12/11/1998,SLO,183,L
cro157,Loretta Cerie,15/1/1990,CRO,180,L
uru165,Andree Seligson,23/4/1999,URU,203,R
ecu169,Jarred Kneebone,5/2/1990,ECU,206,R
ita171,Rosamund Shemwell,28/9/1994,ITA,191,R
uru166,Barthel Aingell,18/8/2000,URU,196,R
sen177,Glenda Quantrell,15/7/1995,SEN,192,R
bel190,Albie Geaves,9/1/2001,BEL,184,R
egy174,Alvira Mortell,16/5/1998,EGY,203,L
arg185,Fred Mallon,16/5/1995,ARG,202,L
cro158,Sharline Sulland,5/1/2003,CRO,181,R
ukr171,Ebony Sidnall,30/5/1997,UKR,198,L
chi151,Jeanna Edginton,14/9/1998,CHI,203,L
bel191,Perren Marshman,18/7/1997,BEL,210,L
cmr191,Cathy Livingstone,13/8/1993,CMR,210,L
ned162,Teodorico Toynbee,24/3/2000,NED,187,R
ita172,Mavra Jirik,9/4/2000,ITA,184,R
slo162,Ediva Deakins,27/2/2001,SLO,185,L
egy175,Blaire Moseley,1/8/1999,EGY,194,L
gha162,Issiah Goodright,15/4/2002,GHA,184,L
gha163,Brynne Mallabar,15/10/1993,GHA,183,R
kor148,Nolly O'Callaghan,19/11/1996,KOR,191,L
esp179,Boot Jolland,26/12/1992,ESP,174,L
bra174,Karly Brouard,21/2/1990,BRA,195,L
sen178,Lorrie Chaudret,10/1/1996,SEN,176,R
cro159,Bobbye Monteath,29/7/2004,CRO,199,L
svk186,Dalli Balme,25/7/1995,SVK,185,R
tur171,Freddi Ogger,27/12/1995,TUR,182,L
ger221,Hyacinthe Roizn,6/12/1990,GER,177,R
arg186,Dillon Le Noire,17/10/1997,ARG,207,L
srb182,Georg Preto,1/8/1991,SRB,184,L
mne155,Shanon Gardiner,1/12/1996,MNE,199,L
ned163,Woodrow Zanetello,26/2/1995,NED,196,L
cmr192,Morissa Santo,28/8/2003,CMR,171,L
bel192,Clarinda Fogt,30/1/1994,BEL,190,R
ita173,Lalo Rodolfi,9/1/1991,ITA,189,R
ita174,Mercie Tonner,29/5/1991,ITA,205,R
swe147,Gav Goodlake,21/7/2000,SWE,182,L
cro160,Liza MacDuffie,6/8/1997,CRO,210,R
cmr193,Gaile Habben,26/7/2004,CMR,197,R
sco161,Henderson Coard,23/11/1998,SCO,199,L
bel193,Elke Bras,29/10/2001,BEL,184,R
eng219,Alica Marklund,2/3/1994,ENG,176,L
sen179,Douglass Card,17/4/2000,SEN,195,L
bra175,Lindon Methuen,9/7/1990,BRA,208,L
kor149,Rolfe Talby,11/4/2000,KOR,180,L
nor194,Korney Rentz,22/5/2003,NOR,184,R
bur183,Barbabas Jacobssen,11/9/1999,BUR,181,R
svk187,Billye Semper,8/7/1998,SVK,200,R
ger222,Herminia Rosewarne,23/6/1993,GER,199,R
mar163,Greggory Al Hirsi,18/3/1995,MAR,209,R
nor195,Leo Afield,15/4/1991,NOR,182,R
arg187,Say Belchambers,5/7/1995,ARG,210,L
kor150,Taryn Yole,15/9/2001,KOR,190,R
gha164,Mose Fussell,6/9/2003,GHA,198,R
ita175,Ossie Backshell,28/7/2000,ITA,186,R
swe148,Verge Bullick,2/6/1992,SWE,176,L
slo163,Nady Willcot,4/4/1998,SLO,180,R
ecu170,Lucila O'Luney,26/8/2000,ECU,210,R
col178,Winna Paule,31/3/2002,COL,205,L
mne156,Jammie De Hoogh,17/5/1994,MNE,173,R
gha165,Rustie Issac,10/3/2000,GHA,209,R
kor151,Brucie Gabbitis,11/4/1991,KOR,196,R
por188,Vanya Rivenzon,2/11/1991,POR,203,R
sco162,Lewes Boote,3/8/2001,SCO,206,R
pol155,Chane Feares,5/8/1990,POL,170,R
bel194,Mahmoud Lathee,7/4/1995,BEL,194,R
sen180,Kirstyn Jouhning,16/9/1994,SEN,173,L
bur184,Keary Iorio,16/5/1996,BUR,192,R
swe149,Irena Egle of Germany,17/8/1990,SWE,180,L
por189,Iosep Gowers,22/4/1996,POR,192,R
tur172,Margret Over,20/8/2001,TUR,176,L
kor152,Lauren Snoden,21/9/2001,KOR,188,R
kor153,Marlena Amey,18/3/1995,KOR,170,R
col179,Michaelina Yearne,13/6/1991,COL,175,R
ned164,Beatrice Delamere,24/3/1994,NED,189,L
ita176,Waiter Denisovo,7/8/1999,ITA,210,L
chi152,Andie Fairtlough,2/7/2001,CHI,202,L
esp180,Omero Simakov,22/1/1996,ESP,208,R
aut181,Devora Frediani,16/5/2004,AUT,195,R
slo164,Doralynne Calderon,16/2/1992,SLO,175,R
cro161,Estele Peppett,6/3/1991,CRO,195,L
sen181,Merrie Sego,16/10/2002,SEN,192,L
egy176,Daryn Southeran,2/7/2002,EGY,201,L
cmr194,Cazzie Planks,20/5/1999,CMR,180,L
cmr195,Sherry Tweedie,13/1/1990,CMR,203,R
ukr172,Alma Sillick,23/10/2004,UKR,194,R
col180,Cookie Hobgen,9/4/1998,COL,185,R
tur173,Peg Chittie,11/8/1997,TUR,185,R
den161,Humfrey Worrell,18/7/1999,DEN,204,L
cro162,Lauraine Gogin,27/11/1990,CRO,183,R
sen182,Brook Goodbar,5/5/1997,SEN,182,R
cmr196,Jecho Purves,13/11/2003,CMR,197,R
slo165,Raphael Stack,5/6/1992,SLO,179,L
mar164,Irwin Peile,8/12/1995,MAR,172,R
aut182,Paulo Woodnutt,6/10/1995,AUT,172,R
sen183,Morganica O'Mailey,20/10/1995,SEN,205,L
arg188,Rene Brunesco,19/9/1993,ARG,192,L
chi153,Con Kilbane,4/9/1994,CHI,182,R
jap180,Dreddy McQuade,17/10/2001,JAP,196,L
nor196,Eldredge Cristofalo,14/10/1995,NOR,199,L
srb183,Townie Baskerville,17/2/1998,SRB,191,L
slo166,Jade Filyaev,22/11/1994,SLO,200,R
hun162,Reidar Makeswell,27/4/1996,HUN,195,L
srb184,Ursula Lupton,23/5/1995,SRB,206,L
esp181,Alejandro Emsden,2/10/2001,ESP,198,R
ned165,Vilma de Clerq,27/3/1996,NED,189,R
arg189,Merry Domotor,3/9/2003,ARG,185,R
uru167,Wenonah Barizeret,9/1/1991,URU,197,L
can185,Daryl Wallbutton,23/11/2002,CAN,201,L
srb185,Miran Ingerfield,8/11/1990,SRB,202,R
ukr173,Nissa Jeske,24/4/2000,UKR,193,R
hun163,Ruthi Skates,2/8/1992,HUN,195,L
cro163,Gordan Arntzen,13/10/1990,CRO,192,L
ukr174,Wilt Innwood,7/6/1993,UKR,195,R
jap181,Kerry Biggam,17/4/1992,JAP,199,R
hun164,Aaron Titcumb,5/1/1990,HUN,210,L
srb186,Nikolaos Woolsey,10/6/1996,SRB,176,R
chi154,Lyndsay Crinage,29/5/2001,CHI,172,L
bra176,Wyndham Pourveer,31/12/2001,BRA,182,R
den162,Bevon Houselee,28/8/1994,DEN,201,R
ger223,Sybil Boig,2/11/1993,GER,196,L
jap182,Peggie Matthisson,15/10/1994,JAP,207,R
bel195,Kennett Shears,20/12/1999,BEL,206,R
cro164,Gabey Syce,26/4/2004,CRO,178,L
svk188,Cornelle McMenamie,4/12/1995,SVK,201,L
pol156,Tiffanie Winchcombe,13/1/2002,POL,176,L
esp182,Hughie Rosenblum,25/1/2003,ESP,188,L
cro165,Joyann Taunton,27/1/1994,CRO,188,L
tur174,Davin Fogden,17/2/2001,TUR,207,R
egy177,Madeleine O'Reagan,24/10/1992,EGY,204,R
eng220,Irvine Melladew,25/7/1994,ENG,179,R
eng221,Henrieta McGaugey,21/9/1993,ENG,203,L
arg190,Belinda Rayment,4/1/1997,ARG,174,L
mar165,Linda Uzielli,11/4/1993,MAR,174,R
can186,Dacy Dalgety,10/4/2001,CAN,174,R
ukr175,Evelina Sydney,21/8/2004,UKR,204,R
bur185,Dmitri Greensitt,25/10/1997,BUR,178,R
gha166,Cosimo Leonard,16/7/1992,GHA,173,L
chi155,Korry Rubel,15/12/2000,CHI,201,R
can187,Benedicta Morrid,14/11/2003,CAN,192,R
hun165,Gabriela Flament,5/6/1994,HUN,188,L
sen184,Timmy Gyde,6/12/2003,SEN,198,R
ger224,Harmonia Graeber,5/12/2000,GER,193,L
mar166,Cesare Boyet,14/5/1993,MAR,202,R
arg191,Gasparo Gerler,23/7/1990,ARG,186,L
bra177,Leandra Baccup,30/9/1999,BRA,192,R
tur175,Kendra Martinec,12/10/1994,TUR,206,R
gha167,Ado Penna,30/9/1995,GHA,198,L
sen185,Julee Scholig,3/7/1994,SEN,196,L
tur176,Lorena Jobbings,2/7/1994,TUR,191,R
mar167,Ulric Stace,12/12/1995,MAR,191,L
bra178,Inness Espley,7/5/2003,BRA,187,R
por190,Gerek Johananoff,24/6/2004,POR,179,L
mne157,Wenonah Cushelly,14/11/2002,MNE,199,L
aut183,Brucie Hanstock,4/11/1996,AUT,204,L
chi156,Robinia Fortey,21/4/1999,CHI,174,L
egy178,Hildegarde Asplin,23/6/1998,EGY,209,R
svk189,Vanya Melby,21/6/2002,SVK,196,R
sco163,Leo Cometson,27/7/1995,SCO,183,L
egy179,Nancee Ambridge,12/11/1996,EGY,198,L
bur186,Elwood Laing,16/1/1998,BUR,189,L
den163,Frederica Pinniger,16/3/1999,DEN,177,R
den164,Johanna Harfoot,17/10/2002,DEN,209,R
esp183,Oby Mariaud,2/1/1995,ESP,170,L
arg192,Oby Twinning,17/4/1997,ARG,208,L
den165,Xever Oles,28/7/1999,DEN,191,R
swe150,Zandra Gianasi,8/11/2003,SWE,194,L
fra163,Marylou Bracey,3/6/1998,FRA,198,L
hun166,Keely Woodroff,27/2/2001,HUN,195,R
nor197,Kizzie Choke,20/8/1993,NOR,183,L
bur187,Valaree Halwill,15/5/1997,BUR,177,L
bur188,Arabelle Arnolds,19/3/1991,BUR,183,L
hun167,Margie Cartlidge,24/4/1996,HUN,192,L
sco164,Corty Wonham,18/3/2003,SCO,194,R
sen186,Dewitt Bettesworth,9/11/1996,SEN,189,R
ecu171,Mycah Watton,25/10/1995,ECU,175,R
bel196,Alvinia Shackesby,30/1/2003,BEL,207,R
bra179,Kissiah Luckes,25/4/1996,BRA,176,R
wal155,Dennie Martonfi,6/3/2004,WAL,182,L
ita177,Carissa Arnout,26/4/1998,ITA,181,R
aut184,Hans Hultberg,21/4/2003,AUT,195,L
cro166,Sandie Dunnett,20/10/1998,CRO,179,R
can188,Averyl Gammons,19/3/1995,CAN,178,R
bra180,Marsha Davenall,5/5/1990,BRA,194,L
hun168,Truda Cassius,27/12/1992,HUN,182,L
cmr197,Ronna Klimentyonok,21/2/1998,CMR,190,R
cro167,Terry Pass,13/11/1990,CRO,187,L
wal156,Kath Critoph,27/2/2003,WAL,204,L
can189,Elisabet Oxer,2/5/1996,CAN,210,L
ned166,Clari Gallaher,9/4/1995,NED,198,R
svk190,Allina Puvia,22/10/1991,SVK,192,R
ukr176,Guillermo Boulding,25/10/2003,UKR,194,L
nor198,Erminia Osmon,21/9/1997,NOR,192,R
uru168,Whitney Jeal,8/9/1999,URU,188,L
hun169,Sharline Mundee,21/7/1997,HUN,176,L
eng222,Sampson Astles,31/7/2003,ENG,210,L
jap183,Kacey Havard,14/9/2002,JAP,177,L
ned167,Lenna Walshe,15/11/2001,NED,203,R
swe151,Irwin Burnage,21/7/1994,SWE,175,R
nor199,Marge Stanfield,18/8/1999,NOR,183,R
por191,Winny Moncarr,1/11/1998,POR,194,R
fra164,Tamarah Pettit,31/10/1998,FRA,185,R
col181,Cassy McNutt,22/1/1993,COL,193,R
svk191,Clarie Casina,27/5/1997,SVK,205,L
swe152,Lucas Summons,11/7/2002,SWE,197,L
pol157,Broderick Pencot,17/6/1996,POL,178,R
uru169,Brigitta Philps,30/10/1997,URU,172,L
den166,Devina Mateu,16/7/2000,DEN,188,L
aut185,Wandis de Clerk,4/4/1991,AUT,173,R
den167,Merlina Aleksankin,14/8/1996,DEN,197,R
jap184,Lyon Pontin,31/8/2003,JAP,208,L
wal157,Louisette Strass,10/11/2000,WAL,184,L
sui158,Georgi Heppner,3/11/2003,SUI,196,L
col182,Harmonia Castelluzzi,28/1/2004,COL,183,L
can190,Robina Miettinen,29/10/2001,CAN,185,R
slo167,Fonz Pierpoint,7/8/2002,SLO,188,L
fra165,Lemmie Crocetti,17/12/2003,FRA,189,R
esp184,Kiersten Coughtrey,6/4/1994,ESP,181,L
fra166,Hersch Wildber,15/3/1991,FRA,171,L
aut186,Buddie Narducci,23/10/1993,AUT,196,R
ita178,Junina Wales,9/8/1991,ITA,204,L
sen187,Roma Burgane,16/1/1999,SEN,180,L
uru170,Shaina Rives,20/1/1998,URU,198,R
egy180,Iris Eberdt,12/11/1995,EGY,171,L
ger225,Langston Whewell,12/8/2002,GER,202,R
gha168,Faun Lazell,26/10/1995,GHA,203,R
chi157,Shaylynn Riccard,10/4/1997,CHI,177,R
esp185,Lucinda Hourihane,2/10/1990,ESP,181,L
egy181,Emmaline Pickersgill,13/11/1999,EGY,199,L
sen188,Ebeneser Wilcock,31/3/1990,SEN,202,R
egy182,Rhoda Barribal,11/7/1990,EGY,197,L
srb187,Kristofer Lightbody,26/6/2000,SRB,189,L
kor154,Gerry Filipczak,18/6/2003,KOR,176,L
col183,Maddalena Clampe,8/6/2003,COL,201,L
bel197,Julianne Minghetti,17/11/1999,BEL,184,L
slo168,Sean Felix,25/2/1990,SLO,186,L
cro168,Candra Tout,5/11/1992,CRO,207,L
jap185,Seana Head,21/5/1998,JAP,177,R
aut187,Neilla Haskayne,19/8/1991,AUT,187,R
uru171,Keslie Lander,25/11/1992,URU,209,L
slo169,Alonzo Skoughman,3/2/1992,SLO,199,R
gha169,Mick Tomsett,27/9/1990,GHA,196,R
hun170,Devon Broadwood,17/9/1992,HUN,185,L
gha170,Arlette Clendinning,21/6/1995,GHA,187,R
mar168,Inez Sevitt,14/9/2003,MAR,210,R
fra167,Karyn Landeaux,9/3/1993,FRA,194,R
ita179,Alexandro Gotmann,1/6/1997,ITA,197,R
bra181,Wilhelmine Appleby,2/4/1993,BRA,196,L
pol158,Sollie Brunnstein,6/6/1998,POL,194,R
ecu172,Barbaraanne Nelles,3/4/2004,ECU,204,L
arg193,Parrnell Muffett,30/6/1994,ARG,194,L
tur177,Erwin Ilyas,28/6/1990,TUR,199,R
ukr177,Horton Casey,17/12/1990,UKR,171,L
gha171,Thacher Lanktree,16/11/2003,GHA,210,R
mar169,Lynnell Lunn,18/4/2004,MAR,196,L
srb188,Armando Yurocjkin,2/5/2003,SRB,173,L
sco165,Eloise Rottery,30/8/2004,SCO,183,R
uru172,Isidora Maunsell,15/4/2004,URU,198,L
uru173,Ninetta Iacopetti,20/1/1996,URU,207,L
arg194,Frederich Kellington,12/4/1991,ARG,174,R
srb189,Lockwood Kahen,19/11/1999,SRB,205,R
svk192,Aeriela Fosten,19/9/2000,SVK,182,L
hun171,Calhoun Perkis,3/10/2000,HUN,205,R
chi158,Lilith Crickmer,2/9/2002,CHI,195,L
eng223,Cristionna Meriot,22/9/1990,ENG,207,R
swe153,Omar Paulazzi,9/9/1996,SWE,170,R
sco166,Leonid Dorber,28/12/2003,SCO,186,L
chi159,Lisle Ferrara,30/12/2001,CHI,181,R
sco167,Roby Matthias,5/2/1999,SCO,171,R
ned168,Cathyleen Warham,24/11/1993,NED,176,L
can191,Abey Abeau,9/5/1992,CAN,206,R
sen189,Ty Moiser,28/3/1991,SEN,190,L
ger226,Berk Lambe,20/8/2001,GER,189,L
ger227,Whitaker Robottom,10/4/2002,GER,191,R
uru174,Bennie Bawdon,19/8/2001,URU,170,R
ned169,Ulrick Enns,8/7/2004,NED,209,R
aut188,Moyra Chaloner,5/4/1990,AUT,203,R
mar170,Mariejeanne Ellse,26/10/1990,MAR,202,R
por192,Melonie Minghetti,4/5/1994,POR,205,L
ukr178,Ambur Bernardino,30/4/1992,UKR,186,R
swe154,Basilio Bidgood,26/2/1998,SWE,205,L
den168,Charlot Blazy,16/2/1991,DEN,177,L
sui159,Sibel Chartman,4/3/1997,SUI,195,L
pol159,Collete Haggidon,1/1/1990,POL,204,R
can192,Elwin Wincott,17/8/1996,CAN,181,R
ita180,Madelle Cotman,11/1/1995,ITA,199,R
bur189,Hubey Ace,30/11/2004,BUR,191,L
arg195,Wyatan McNeish,20/4/1996,ARG,189,L
tur178,Dal Plenderleith,12/11/1997,TUR,175,L
por193,Hewe Roxburgh,15/6/1992,POR,171,L
can193,Rabbi Roddick,6/6/1991,CAN,171,R
fra168,Beltran Bilovus,11/2/1992,FRA,186,R
nor200,Pepillo Kwietak,9/7/1997,NOR,210,L
mar171,Violette Gandy,20/7/1993,MAR,181,L
mar172,Osborne Twyford,1/4/2001,MAR,197,L
bra182,Eberhard Sedgebeer,23/3/2003,BRA,203,L
mar173,Tisha Ware,23/5/1991,MAR,185,L
cro169,Magdalen Wornum,2/12/2000,CRO,173,L
srb190,Jobey Lorie,28/8/1990,SRB,185,R
swe155,Nils Heinemann,20/9/1994,SWE,178,L
esp186,Kane McGilvary,21/10/2001,ESP,196,L
svk193,Taffy Featherston,9/6/2000,SVK,195,R
ned170,Jayne Mattecot,28/10/1993,NED,200,L
aut189,Berta Lilly,11/9/1999,AUT,184,R
ecu173,Fairlie Lambourne,9/1/1993,ECU,175,R
ita181,Ludovika Tutchings,30/3/1991,ITA,210,R
can194,Henrie Felstead,22/9/2001,CAN,203,L
egy183,Hartwell Lissandrini,26/6/1996,EGY,210,L
hun172,Ken Jimpson,14/7/1992,HUN,193,R
den169,Budd Vesque,3/1/1994,DEN,185,R
ita182,Parry Breeds,8/10/1993,ITA,190,R
sui160,Raffarty Szimon,28/10/1999,SUI,193,L
ukr179,Goran Teers,29/12/2003,UKR,174,L
eng224,Wadsworth Junkison,20/6/2003,ENG,203,L
mar174,Elysee Monkley,17/4/1997,MAR,173,R
col184,Nat Persehouse,7/4/1997,COL,201,R
bur190,Clemence Dann,22/9/2000,BUR,177,R
sco168,Margarita Snugg,16/3/1995,SCO,183,R
chi160,Arie Pether,6/2/2003,CHI,173,L
gha172,Bobbee Swayte,30/11/1991,GHA,178,L
egy184,Marsh Sherbourne,15/7/1991,EGY,191,R
sco169,Ciel Roisen,21/10/2002,SCO,178,L
uru175,Aida Serjeant,4/4/2004,URU,193,R
swe156,Elvis Harbor,19/10/1990,SWE,209,R
cmr198,Johnathon Antonoyev,17/10/1999,CMR,201,R
arg196,Kylynn Aughtie,3/8/2001,ARG,205,L
cmr199,Reeva Picford,30/9/2000,CMR,209,L
ned171,Aura Buckleigh,25/2/1997,NED,186,L
hun173,Krystle Joost,9/9/2004,HUN,180,L
sen190,Jacklyn Rapelli,18/4/1997,SEN,177,R
ecu174,Vikki Aggus,1/12/1999,ECU,200,L
egy185,Danila Larvor,18/4/1995,EGY,189,L
kor155,Murvyn Tomet,27/4/1993,KOR,196,L
pol160,Sherill Chatainier,17/5/1990,POL,199,R
mne158,Nikolia Loomis,8/10/1990,MNE,207,R
sen191,Bamby Jeppensen,9/6/2002,SEN,198,R
can195,Franzen Fettes,17/1/1992,CAN,199,L
cmr200,Nate Ipgrave,21/4/2004,CMR,188,L
den170,Sheila-kathryn Steel,5/10/1999,DEN,209,L
mar175,Harlene Slyford,7/2/1999,MAR,179,L
jap186,Kendal Alner,28/4/1990,JAP,185,R
arg197,Beitris Dallyn,28/4/2000,ARG,184,R
sen192,Skyler Stocking,27/2/2002,SEN,205,R
swe157,Bartel Pawelek,22/11/1996,SWE,197,R
bur191,Stevie Sara,1/11/2003,BUR,182,R
col185,Inez MacGibbon,28/7/1998,COL,205,L
ger228,Aleece Morena,5/7/1991,GER,209,R
uru176,Pinchas Hubbis,27/1/1993,URU,209,R
chi161,Karil Sailes,28/11/1998,CHI,172,R
kor156,Todd Boorman,21/2/2004,KOR,198,L
mar176,Corinna Hince,8/4/1995,MAR,193,R
esp187,Lothaire Barmby,31/1/2003,ESP,206,L
bur192,Clarine Spiller,15/1/1997,BUR,192,R
nor201,Vevay Glassborow,28/7/1990,NOR,188,L
sco170,Anton Ebbotts,20/5/1991,SCO,170,R
por194,Frankie Lynock,29/3/2002,POR,170,L
sen193,Yetta MacGill,4/8/1992,SEN,181,L
arg198,Arlana Burkin,19/4/1998,ARG,179,L
uru177,Pris Adanez,18/5/2001,URU,172,L
esp188,Talbot Neeves,20/12/1990,ESP,173,R
cro170,Allianora Rambadt,7/9/2000,CRO,207,R
esp189,Juli Moyce,13/7/1994,ESP,181,R
pol161,Ainslie Dizlie,27/3/1993,POL,191,L
tur179,Genevra Purchase,10/8/1998,TUR,190,L
bra183,Jo-ann Shovlar,9/7/1995,BRA,176,R
por195,Fannie Sporton,17/10/2004,POR,179,L
slo170,Meghann Haill,5/5/2001,SLO,185,L
ned172,Bear Keele,16/7/1995,NED,190,R
egy186,Tabina MacBean,18/1/1995,EGY,181,L
col186,Brewer Attewill,23/10/1993,COL,193,R
ecu175,Duffie Spencley,4/8/2000,ECU,189,L
sui161,Elvina Skeats,9/3/2004,SUI,195,R
gha173,Josh Brolan,3/12/1994,GHA,185,R
sco171,Bertie McElroy,6/9/2002,SCO,193,R
sen194,Isahella Redgrave,8/7/2001,SEN,180,R
can196,Emmaline Spowart,24/11/2001,CAN,210,R
ukr180,Elbertina Abells,26/2/1998,UKR,199,R
slo171,Eyde McTavish,4/6/2001,SLO,170,L
srb191,Deena Demangeon,12/11/1998,SRB,173,R
bur193,Benny McClaurie,4/5/1996,BUR,205,R
svk194,Jyoti Lowman,5/11/1994,SVK,175,L
por196,Trever Ransome,12/6/2001,POR,190,R
wal158,Natalya Spohr,7/1/2004,WAL,208,L
can197,Amaleta Cheater,17/6/1990,CAN,189,L
bel198,Korey Morrison,17/4/1993,BEL,209,L
swe158,Kamila Russell,26/7/2003,SWE,187,L
ukr181,Corny Jacquest,10/9/2002,UKR,194,L
sui162,Nikos Rapps,26/3/2002,SUI,183,R
egy187,Granthem Lisamore,20/4/1992,EGY,196,R
kor157,Riccardo Mowatt,18/4/2000,KOR,194,L
mar177,Rosemarie Pietzke,21/8/1994,MAR,207,L
nor202,Granville Fairlem,11/10/1990,NOR,170,L
gha174,Hobey Blint,16/3/1990,GHA,176,R
hun174,Averyl Kraut,13/11/1993,HUN,202,L
mar178,Ruttger Smythin,3/1/1991,MAR,206,R
uru178,Maudie Cuerdall,17/10/1993,URU,184,R
wal159,Shirlene Bellocht,21/3/2003,WAL,208,R
bra184,Evania Bogie,21/5/2002,BRA,200,L
can198,Marianna Beauvais,27/4/1998,CAN,193,L
pol162,Yard Jedrys,6/1/2000,POL,194,R
bur194,Emmanuel Pachta,17/9/1999,BUR,172,L
slo172,Elmo Birch,9/11/1994,SLO,189,L
ger229,Spike Pester,25/12/2003,GER,189,L
den171,Dennis Wolfinger,16/11/1997,DEN,184,R
cmr201,Emalia Lloyd-Williams,7/10/1993,CMR,202,R
ger230,Allistir Mylchreest,6/4/1993,GER,187,R
bra185,Leonora Pickhaver,16/9/1997,BRA,183,L
bel199,Rea Aphale,16/8/1994,BEL,191,R
cro171,Kayne McGowran,16/3/1998,CRO,192,R
egy188,Conni Brooke,18/12/2004,EGY,172,L
ita183,Janel Wildman,8/10/1994,ITA,172,L
fra169,Cos Gresser,24/8/1992,FRA,177,R
ger231,Melany MacBey,23/11/1997,GER,202,R
bra186,Charlie Clifft,9/7/2003,BRA,193,L
den172,Mimi McKeeman,9/11/2002,DEN,187,L
slo173,Doretta Mor,18/10/1996,SLO,193,L
tur180,Devland Grouer,26/5/2004,TUR,173,L
bra187,Kermie Davidde,30/12/1991,BRA,194,L
wal160,Erick Aspole,16/12/1995,WAL,183,R
sen195,Doe O'Curran,27/9/1995,SEN,172,L
uru179,Sherlock Dalyell,5/4/1998,URU,170,R
cro172,Tully Buckthorpe,6/5/1990,CRO,203,R
cro173,Isa Gavriel,23/1/1998,CRO,191,L
fra170,Freddi Ouchterlony,18/9/2004,FRA,205,R
pol163,Thorin Novis,6/5/1996,POL,204,R
ita184,Rance Somerscales,12/1/1996,ITA,208,L
slo174,Vivie Bonifazio,1/8/1992,SLO,188,L
ukr182,Roana Ferraraccio,17/2/1993,UKR,209,R
ned173,Marjory Tubble,9/5/1991,NED,194,R
swe159,Ted Cowey,29/7/2004,SWE,185,L
tur181,Maribel Orhrt,11/6/2004,TUR,178,R
col187,Colan Molyneaux,17/9/1993,COL,183,L
can199,Orran Malkie,29/4/2004,CAN,191,L
ger232,Gar Sellar,17/6/1994,GER,200,L
sco172,Brook Anglish,20/3/1997,SCO,193,L
uru180,Cynde Mackness,20/11/1997,URU,170,L
wal161,Cecilia Olczak,28/7/1993,WAL,187,R
gha175,Leon O'Sharkey,20/11/2000,GHA,190,R
wal162,Allyson Blease,6/10/2001,WAL,179,R
sco173,Aurelia Maria,19/10/1992,SCO,196,R
can200,Tommi Levings,19/11/1994,CAN,202,L
tur182,Isa Dabrowski,18/1/1992,TUR,172,R
egy189,Mickie Manger,25/2/1990,EGY,178,R
bel200,Bernard Hedde,28/9/1996,BEL,170,L
slo175,Haleigh Stobbes,21/4/2001,SLO,173,R
ita185,Gusella Thewlis,10/6/1993,ITA,183,R
ecu176,Shanna Simeone,30/10/2000,ECU,192,R
col188,Noami Aston,12/10/2000,COL,183,R
jap187,Trip Rassmann,22/7/2000,JAP,208,R
kor158,Hadleigh Hearnah,16/6/2000,KOR,190,L
ecu177,Meade Bingall,22/12/1997,ECU,199,L
ita186,Fidelia Danko,21/5/1992,ITA,179,L
chi162,Brucie Reynold,11/1/1994,CHI,206,R
slo176,Jerrold Farrens,19/6/2000,SLO,192,R
cro174,Tiphanie Baptista,3/9/1994,CRO,187,L
col189,Shelden Mower,15/12/1999,COL,199,R
wal163,Rosmunda Hardeman,6/8/2002,WAL,191,L
eng225,Sigismundo De Gouy,15/10/1990,ENG,207,L
swe160,Dud Baake,1/8/2004,SWE,198,R
mar179,Flem Koppel,20/11/1996,MAR,205,R
gha176,Yolanthe Jeandon,17/1/1995,GHA,181,R
bra188,Miquela Earnshaw,9/10/1994,BRA,189,L
srb192,Falito Menichelli,19/3/2000,SRB,207,R
esp190,Berenice Kinzel,20/12/1997,ESP,179,L
ecu178,Malachi MacAlpyne,15/12/1991,ECU,196,L
ukr183,Chrissy Brayley,12/8/1994,UKR,206,L
uru181,Wood Boynton,2/1/2000,URU,198,R
cmr202,Benji Ricca,25/9/1990,CMR,179,L
can201,Lavinia Partlett,12/7/1990,CAN,200,R
srb193,Emlyn Rogers,30/11/1993,SRB,194,L
slo177,Tabby Shillan,9/11/1998,SLO,204,L
cmr203,Zebadiah Kreutzer,18/10/2000,CMR,193,L
ger233,Ives Woodhead,2/12/2001,GER,182,R
tur183,Tierney Caghan,26/9/2002,TUR,191,L
svk195,Lorry Barczewski,30/3/1999,SVK,175,R
swe161,Sarette Thoday,17/10/2003,SWE,210,R
bur195,Upton O' Faherty,5/12/1991,BUR,191,R
col190,Hort Hillaby,21/3/1992,COL,207,R
ned174,Giffard Glencorse,22/2/1993,NED,202,R
slo178,Sigismund Bestwerthick,21/12/1993,SLO,206,L
eng226,Carney Pamplin,13/4/1991,ENG,188,L
aut190,Nissa Serjent,4/8/1993,AUT,204,L
hun175,Cece Dymock,27/9/1992,HUN,180,L
ger234,Elnore Headrick,4/11/1991,GER,204,R
sco174,North Fosserd,8/1/1992,SCO,195,R
nor203,Emily Deane,14/9/2003,NOR,180,L
gha177,Marja Simla,24/8/1998,GHA,196,L
mar180,Celisse Disbrey,31/12/2000,MAR,188,L
slo179,Donall Sperring,17/5/2001,SLO,205,R
hun176,Cthrine Harty,5/9/2002,HUN,188,R
esp191,Robyn Sign,10/7/1990,ESP,206,L
